udi,product_id,air_temperature_[k],process_temperature_[k],rotational_speed_[rpm],torque_[nm],tool_wear_[min],machine_failure,twf,hdf,pwf,osf,rnf,temp_diff,power,wear_torque,norm_wear,type_L,type_M
1623,H31036,297.7,307.6,1538,38.3,63,0,0,0,0,0,0,9.900000000000034,58905.399999999994,2412.8999999999996,0.2423076923076923,False,False
1624,L48803,297.7,307.6,1921,22.9,68,0,0,0,0,0,0,9.900000000000034,43990.899999999994,1557.1999999999998,0.2833333333333333,True,False
1625,M16484,297.8,307.8,1310,57.9,70,0,0,0,0,0,0,10.0,75849.0,4053.0,0.28,False,True
1626,L48805,297.9,307.8,1365,46.9,73,0,0,0,0,0,0,9.900000000000034,64018.5,3423.7,0.30416666666666664,True,False
1627,M16486,297.9,307.8,1303,59.3,75,0,0,0,0,0,0,9.900000000000034,77267.9,4447.5,0.3,False,True
1628,L48807,297.9,307.8,1499,37.5,78,0,0,0,0,0,0,9.900000000000034,56212.5,2925.0,0.325,True,False
1629,L48808,297.9,307.8,1451,38.2,80,0,0,0,0,0,0,9.900000000000034,55428.200000000004,3056.0,0.3333333333333333,True,False
1630,M16489,297.9,307.9,1336,54.4,82,0,0,0,0,0,0,10.0,72678.4,4460.8,0.328,False,True
1631,L48810,297.9,307.9,1412,44.5,85,0,0,0,0,0,0,10.0,62834.0,3782.5,0.3541666666666667,True,False
1632,L48811,298.0,308.0,1433,39.2,87,0,0,0,0,0,0,10.0,56173.600000000006,3410.4,0.3625,True,False
1633,L48812,297.9,307.9,1426,43.6,89,0,0,0,0,0,0,10.0,62173.6,3880.4,0.37083333333333335,True,False
1634,L48813,297.9,307.9,1476,45.2,91,0,0,0,0,0,0,10.0,66715.2,4113.2,0.37916666666666665,True,False
1635,H31048,297.9,307.9,1406,58.5,93,0,0,0,0,0,0,10.0,82251.0,5440.5,0.3576923076923077,False,False
1636,L48815,297.8,307.8,1383,56.5,98,0,0,0,0,0,0,10.0,78139.5,5537.0,0.4083333333333333,True,False
1637,L48816,297.9,307.8,1505,37.3,100,0,0,0,0,0,0,9.900000000000034,56136.49999999999,3729.9999999999995,0.4166666666666667,True,False
1638,L48817,297.9,307.8,1665,33.9,102,0,0,0,0,0,0,9.900000000000034,56443.5,3457.7999999999997,0.425,True,False
1639,L48818,297.9,307.8,1397,45.0,104,0,0,0,0,0,0,9.900000000000034,62865.0,4680.0,0.43333333333333335,True,False
1640,M16499,297.9,307.8,1450,43.5,106,0,0,0,0,0,0,9.900000000000034,63075.0,4611.0,0.424,False,True
1641,L48820,298.0,307.8,1567,36.4,109,0,0,0,0,0,0,9.800000000000011,57038.799999999996,3967.6,0.45416666666666666,True,False
1642,M16501,298.0,308.0,1555,37.0,111,0,0,0,0,0,0,10.0,57535.0,4107.0,0.444,False,True
1643,H31056,298.0,307.8,1588,35.4,114,0,0,0,0,0,0,9.800000000000011,56215.2,4035.6,0.43846153846153846,False,False
1644,L48823,298.0,307.8,1453,37.7,119,0,0,0,0,0,0,9.800000000000011,54778.100000000006,4486.3,0.49583333333333335,True,False
1645,L48824,298.0,307.8,1622,33.3,121,0,0,0,0,0,0,9.800000000000011,54012.6,4029.2999999999997,0.5041666666666667,True,False
1646,L48825,297.9,307.8,1538,38.5,123,0,0,0,0,0,0,9.900000000000034,59213.0,4735.5,0.5125,True,False
1647,M16506,297.9,307.7,1527,42.8,125,0,0,0,0,0,0,9.800000000000011,65355.6,5350.0,0.5,False,True
1648,L48827,297.8,307.8,1761,28.9,128,0,0,0,0,0,0,10.0,50892.899999999994,3699.2,0.5333333333333333,True,False
1649,L48828,297.9,307.8,1373,50.2,130,0,0,0,0,0,0,9.900000000000034,68924.6,6526.0,0.5416666666666666,True,False
1650,H31063,298.0,307.9,1482,37.8,132,0,0,0,0,0,0,9.899999999999977,56019.6,4989.599999999999,0.5076923076923077,False,False
1651,M16510,298.0,307.9,1417,51.0,137,0,0,0,0,0,0,9.899999999999977,72267.0,6987.0,0.548,False,True
1652,L48831,298.0,307.8,1414,51.7,140,0,0,0,0,0,0,9.800000000000011,73103.8,7238.0,0.5833333333333334,True,False
1653,H31066,297.9,307.8,1635,34.0,142,0,0,0,0,0,0,9.900000000000034,55590.0,4828.0,0.5461538461538461,False,False
1654,L48833,298.0,307.8,1386,57.3,147,0,0,0,0,0,0,9.800000000000011,79417.8,8423.1,0.6125,True,False
1655,L48834,298.2,308.1,1379,62.3,149,0,0,0,0,0,0,9.900000000000034,85911.7,9282.699999999999,0.6208333333333333,True,False
1656,M16515,298.2,308.0,1577,35.9,151,0,0,0,0,0,0,9.800000000000011,56614.299999999996,5420.9,0.604,False,True
1657,L48836,298.2,308.1,1532,42.5,154,0,0,0,0,0,0,9.900000000000034,65110.0,6545.0,0.6416666666666667,True,False
1658,M16517,298.1,308.0,1374,48.8,156,0,0,0,0,0,0,9.899999999999977,67051.2,7612.799999999999,0.624,False,True
1659,H31072,298.1,308.0,1570,35.3,159,0,0,0,0,0,0,9.899999999999977,55420.99999999999,5612.7,0.6115384615384616,False,False
1660,L48839,298.1,308.0,1697,31.0,164,0,0,0,0,0,0,9.899999999999977,52607.0,5084.0,0.6833333333333333,True,False
1661,L48840,298.2,308.0,1499,44.1,166,0,0,0,0,0,0,9.800000000000011,66105.90000000001,7320.6,0.6916666666666667,True,False
1662,M16521,298.2,308.0,1411,47.2,168,0,0,0,0,0,0,9.800000000000011,66599.2,7929.6,0.672,False,True
1663,H31076,298.2,307.9,1462,45.5,171,0,0,0,0,0,0,9.699999999999989,66521.0,7780.5,0.6576923076923077,False,False
1664,M16523,298.1,307.9,1759,28.6,176,0,0,0,0,0,0,9.799999999999955,50307.4,5033.6,0.704,False,True
1665,L48844,298.2,308.0,1535,38.0,179,0,0,0,0,0,0,9.800000000000011,58330.0,6802.0,0.7458333333333333,True,False
1666,H31079,298.2,307.9,1491,39.7,181,0,0,0,0,0,0,9.699999999999989,59192.700000000004,7185.700000000001,0.6961538461538461,False,False
1667,L48846,298.2,307.9,1551,36.0,186,0,0,0,0,0,0,9.699999999999989,55836.0,6696.0,0.775,True,False
1668,L48847,298.2,307.9,1769,27.2,188,0,0,0,0,0,0,9.699999999999989,48116.799999999996,5113.599999999999,0.7833333333333333,True,False
1669,L48848,298.2,307.9,1551,34.1,190,0,0,0,0,0,0,9.699999999999989,52889.100000000006,6479.0,0.7916666666666666,True,False
1670,L48849,298.2,307.9,1544,31.4,192,0,0,0,0,0,0,9.699999999999989,48481.6,6028.799999999999,0.8,True,False
1671,L48850,298.2,307.8,1528,31.1,194,0,0,0,0,0,0,9.600000000000023,47520.8,6033.400000000001,0.8083333333333333,True,False
1672,L48851,298.1,307.9,1614,35.8,196,0,0,0,0,0,0,9.799999999999955,57781.2,7016.799999999999,0.8166666666666667,True,False
1673,L48852,298.1,307.8,1432,49.8,198,0,0,0,0,0,0,9.699999999999989,71313.59999999999,9860.4,0.825,True,False
1674,M16533,298.1,307.8,1384,43.7,200,0,0,0,0,0,0,9.699999999999989,60480.8,8740.0,0.8,False,True
1675,L48854,298.1,307.8,1540,37.8,203,0,0,0,0,0,0,9.699999999999989,58211.99999999999,7673.4,0.8458333333333333,True,False
1676,L48855,298.0,307.7,1407,43.9,205,0,0,0,0,0,0,9.699999999999989,61767.299999999996,8999.5,0.8541666666666666,True,False
1677,H31090,297.9,307.6,1418,43.0,207,0,0,0,0,0,0,9.700000000000045,60974.0,8901.0,0.7961538461538461,False,False
1678,M16537,297.9,307.5,1647,30.8,212,0,0,0,0,0,0,9.600000000000023,50727.6,6529.6,0.848,False,True
1679,L48858,298.0,307.5,1644,32.8,215,0,0,0,0,0,0,9.5,53923.2,7051.999999999999,0.8958333333333334,True,False
1680,L48859,298.0,307.5,1792,27.9,217,0,0,0,0,0,0,9.5,49996.799999999996,6054.299999999999,0.9041666666666667,True,False
1681,M16540,297.9,307.4,1610,34.6,219,0,0,0,0,0,0,9.5,55706.0,7577.400000000001,0.876,False,True
1682,M16541,297.8,307.3,1804,26.0,222,0,0,0,0,0,0,9.5,46904.0,5772.0,0.888,False,True
1683,H31096,297.9,307.4,1604,36.1,225,1,1,0,0,0,0,9.5,57904.4,8122.5,0.8653846153846154,False,False
1684,M16543,297.9,307.4,1403,52.8,0,0,0,0,0,0,0,9.5,74078.4,0.0,0.0,False,True
1685,L48864,297.8,307.3,1438,44.5,3,0,0,0,0,0,0,9.5,63991.0,133.5,0.0125,True,False
1686,L48865,297.9,307.3,1824,26.3,5,0,0,0,0,0,0,9.400000000000034,47971.200000000004,131.5,0.020833333333333332,True,False
1687,H31100,297.9,307.3,1663,28.7,7,0,0,0,0,0,0,9.400000000000034,47728.1,200.9,0.026923076923076925,False,False
1688,L48867,297.9,307.3,1502,36.7,12,0,0,0,0,0,0,9.400000000000034,55123.4,440.40000000000003,0.05,True,False
1689,L48868,297.9,307.4,1606,35.5,14,0,0,0,0,0,0,9.5,57013.0,497.0,0.058333333333333334,True,False
1690,L48869,297.9,307.5,1561,37.7,16,0,0,0,0,0,0,9.600000000000023,58849.700000000004,603.2,0.06666666666666667,True,False
1691,M16550,297.9,307.4,1435,42.9,18,0,0,0,0,0,0,9.5,61561.5,772.1999999999999,0.072,False,True
1692,L48871,297.9,307.5,1602,38.3,21,0,0,0,0,0,0,9.600000000000023,61356.6,804.3,0.0875,True,False
1693,M16552,298.1,307.6,1764,27.7,23,0,0,0,0,0,0,9.5,48862.799999999996,637.1,0.092,False,True
1694,H31107,298.0,307.5,1683,27.8,26,0,0,0,0,0,0,9.5,46787.4,722.8000000000001,0.1,False,False
1695,L48874,298.0,307.5,1618,35.2,31,0,0,0,0,0,0,9.5,56953.600000000006,1091.2,0.12916666666666668,True,False
1696,L48875,298.0,307.6,1509,41.6,33,0,0,0,0,0,0,9.600000000000023,62774.4,1372.8,0.1375,True,False
1697,L48876,297.9,307.6,1550,39.0,35,0,0,0,0,0,0,9.700000000000045,60450.0,1365.0,0.14583333333333334,True,False
1698,M16557,297.9,307.6,1519,44.0,37,0,0,0,0,0,0,9.700000000000045,66836.0,1628.0,0.148,False,True
1699,L48878,297.9,307.6,1481,38.0,40,0,0,0,0,0,0,9.700000000000045,56278.0,1520.0,0.16666666666666666,True,False
1700,L48879,298.1,307.7,1289,48.3,42,0,0,0,0,0,0,9.599999999999966,62258.7,2028.6,0.175,True,False
1701,M16560,298.0,307.6,1844,23.8,44,0,0,0,0,0,0,9.600000000000023,43887.200000000004,1047.2,0.176,False,True
1702,L48881,298.0,307.7,1479,42.5,47,0,0,0,0,0,0,9.699999999999989,62857.5,1997.5,0.19583333333333333,True,False
1703,L48882,298.0,307.7,1430,47.3,49,0,0,0,0,0,0,9.699999999999989,67639.0,2317.7,0.20416666666666666,True,False
1704,M16563,298.1,307.8,1636,36.7,51,0,0,0,0,0,0,9.699999999999989,60041.200000000004,1871.7,0.204,False,True
1705,M16564,298.1,307.8,1503,44.7,54,0,0,0,0,0,0,9.699999999999989,67184.1,2413.8,0.216,False,True
1706,M16565,298.1,307.8,1608,32.6,57,0,0,0,0,0,0,9.699999999999989,52420.8,1858.2,0.228,False,True
1707,L48886,298.2,307.8,1521,42.9,60,0,0,0,0,0,0,9.600000000000023,65250.9,2574.0,0.25,True,False
1708,L48887,298.2,307.8,1439,41.6,62,0,0,0,0,0,0,9.600000000000023,59862.4,2579.2000000000003,0.25833333333333336,True,False
1709,L48888,298.2,307.8,1627,31.5,64,0,0,0,0,0,0,9.600000000000023,51250.5,2016.0,0.26666666666666666,True,False
1710,L48889,298.2,307.8,1749,26.1,66,0,0,0,0,0,0,9.600000000000023,45648.9,1722.6000000000001,0.275,True,False
1711,L48890,298.2,307.8,1530,35.9,68,0,0,0,0,0,0,9.600000000000023,54927.0,2441.2,0.2833333333333333,True,False
1712,L48891,298.2,307.8,1355,51.3,70,0,0,0,0,0,0,9.600000000000023,69511.5,3591.0,0.2916666666666667,True,False
1713,L48892,298.3,307.9,1551,33.8,72,0,0,0,0,0,0,9.599999999999966,52423.799999999996,2433.6,0.3,True,False
1714,L48893,298.2,307.8,1515,46.7,74,0,0,0,0,0,0,9.600000000000023,70750.5,3455.8,0.30833333333333335,True,False
1715,L48894,298.2,307.8,1388,48.6,76,0,0,0,0,0,0,9.600000000000023,67456.8,3693.6,0.31666666666666665,True,False
1716,L48895,298.2,307.8,1585,34.6,78,0,0,0,0,0,0,9.600000000000023,54841.0,2698.8,0.325,True,False
1717,L48896,298.1,307.7,1523,37.7,80,0,0,0,0,0,0,9.599999999999966,57417.100000000006,3016.0,0.3333333333333333,True,False
1718,L48897,298.2,307.6,1369,54.5,82,0,0,0,0,0,0,9.400000000000034,74610.5,4469.0,0.3416666666666667,True,False
1719,M16578,298.2,307.7,1681,31.0,84,0,0,0,0,0,0,9.5,52111.0,2604.0,0.336,False,True
1720,L48899,298.2,307.7,1503,38.3,87,0,0,0,0,0,0,9.5,57564.899999999994,3332.1,0.3625,True,False
1721,L48900,298.2,307.7,1459,44.5,89,0,0,0,0,0,0,9.5,64925.5,3960.5,0.37083333333333335,True,False
1722,L48901,298.2,307.7,1688,32.4,91,0,0,0,0,0,0,9.5,54691.2,2948.4,0.37916666666666665,True,False
1723,M16582,298.2,307.7,1952,21.6,93,0,0,0,0,0,0,9.5,42163.200000000004,2008.8000000000002,0.372,False,True
1724,L48903,298.2,307.8,2029,19.9,96,0,0,0,0,0,0,9.600000000000023,40377.1,1910.3999999999999,0.4,True,False
1725,M16584,298.3,307.8,1457,52.5,98,0,0,0,0,0,0,9.5,76492.5,5145.0,0.392,False,True
1726,M16585,298.3,307.8,1392,50.4,101,0,0,0,0,0,0,9.5,70156.8,5090.4,0.404,False,True
1727,L48906,298.3,307.8,1906,22.1,104,0,0,0,0,0,0,9.5,42122.600000000006,2298.4,0.43333333333333335,True,False
1728,M16587,298.3,307.7,1602,33.4,106,0,0,0,0,0,0,9.399999999999977,53506.799999999996,3540.3999999999996,0.424,False,True
1729,L48908,298.3,307.7,1465,49.4,109,0,0,0,0,0,0,9.399999999999977,72371.0,5384.599999999999,0.45416666666666666,True,False
1730,M16589,298.3,307.7,1439,43.8,111,0,0,0,0,0,0,9.399999999999977,63028.2,4861.799999999999,0.444,False,True
1731,M16590,298.3,307.8,1330,55.4,114,0,0,0,0,0,0,9.5,73682.0,6315.599999999999,0.456,False,True
1732,M16591,298.3,307.9,1485,42.0,117,0,0,0,0,0,0,9.599999999999966,62370.0,4914.0,0.468,False,True
1733,H31146,298.4,307.9,1700,28.2,120,0,0,0,0,0,0,9.5,47940.0,3384.0,0.46153846153846156,False,False
1734,L48913,298.4,308.0,1515,42.8,125,0,0,0,0,0,0,9.600000000000023,64841.99999999999,5350.0,0.5208333333333334,True,False
1735,M16594,298.5,308.1,1501,39.2,127,0,0,0,0,0,0,9.600000000000023,58839.200000000004,4978.400000000001,0.508,False,True
1736,L48915,298.4,308.0,1380,47.6,130,0,0,0,0,0,0,9.600000000000023,65688.0,6188.0,0.5416666666666666,True,False
1737,L48916,298.4,307.9,1544,35.9,132,0,0,0,0,0,0,9.5,55429.6,4738.8,0.55,True,False
1738,L48917,298.4,307.9,1743,27.3,134,0,0,0,0,0,0,9.5,47583.9,3658.2000000000003,0.5583333333333333,True,False
1739,H31152,298.4,307.9,1948,21.4,136,0,0,0,0,0,0,9.5,41687.2,2910.3999999999996,0.5230769230769231,False,False
1740,H31153,298.5,307.9,1260,54.2,141,0,0,0,0,0,0,9.399999999999977,68292.0,7642.200000000001,0.5423076923076923,False,False
1741,M16600,298.5,307.9,1640,33.1,146,0,0,0,0,0,0,9.399999999999977,54284.0,4832.6,0.584,False,True
1742,M16601,298.5,308.0,1363,49.2,149,0,0,0,0,0,0,9.5,67059.6,7330.8,0.596,False,True
1743,L48922,298.5,308.0,1379,49.6,152,0,0,0,0,0,0,9.5,68398.40000000001,7539.2,0.6333333333333333,True,False
1744,M16603,298.5,308.0,1713,25.8,154,0,0,0,0,0,0,9.5,44195.4,3973.2000000000003,0.616,False,True
1745,M16604,298.5,308.0,1461,51.9,157,0,0,0,0,0,0,9.5,75825.9,8148.3,0.628,False,True
1746,L48925,298.5,308.0,1624,29.8,160,0,0,0,0,0,0,9.5,48395.200000000004,4768.0,0.6666666666666666,True,False
1747,L48926,298.4,308.0,1526,41.1,162,0,0,0,0,0,0,9.600000000000023,62718.6,6658.2,0.675,True,False
1748,L48927,298.4,307.9,2381,14.2,164,0,0,0,0,0,0,9.5,33810.2,2328.7999999999997,0.6833333333333333,True,False
1749,H31162,298.4,307.7,1626,31.1,166,0,0,0,0,0,1,9.300000000000011,50568.600000000006,5162.6,0.6384615384615384,False,False
1750,L48929,298.3,307.7,1576,33.8,171,0,0,0,0,0,0,9.399999999999977,53268.799999999996,5779.799999999999,0.7125,True,False
1751,M16610,298.4,307.8,1617,31.6,173,0,0,0,0,0,0,9.400000000000034,51097.200000000004,5466.8,0.692,False,True
1752,L48931,298.3,307.6,1942,20.6,176,0,0,0,0,0,0,9.300000000000011,40005.200000000004,3625.6000000000004,0.7333333333333333,True,False
1753,L48932,298.2,307.6,1492,37.2,178,0,0,0,0,0,0,9.400000000000034,55502.4,6621.6,0.7416666666666667,True,False
1754,L48933,298.2,307.5,1470,51.3,180,0,0,0,0,0,0,9.300000000000011,75411.0,9234.0,0.75,True,False
1755,M16614,298.0,307.4,1463,46.5,182,0,0,0,0,0,0,9.399999999999977,68029.5,8463.0,0.728,False,True
1756,L48935,298.0,307.3,1424,46.5,185,0,0,0,0,0,0,9.300000000000011,66216.0,8602.5,0.7708333333333334,True,False
1757,M16616,298.1,307.4,1363,60.1,187,0,0,0,0,0,0,9.299999999999955,81916.3,11238.7,0.748,False,True
1758,M16617,298.1,307.4,1335,56.2,190,0,0,0,0,0,0,9.299999999999955,75027.0,10678.0,0.76,False,True
1759,L48938,298.1,307.4,1608,33.9,193,0,0,0,0,0,0,9.299999999999955,54511.2,6542.7,0.8041666666666667,True,False
1760,H31173,298.0,307.4,1606,35.2,195,0,0,0,0,0,0,9.399999999999977,56531.200000000004,6864.000000000001,0.75,False,False
1761,L48940,298.1,307.5,1684,33.1,200,0,0,0,0,0,0,9.399999999999977,55740.4,6620.0,0.8333333333333334,True,False
1762,L48941,298.1,307.6,1950,20.3,202,0,0,0,0,0,0,9.5,39585.0,4100.6,0.8416666666666667,True,False
1763,H31176,298.2,307.6,1460,48.6,204,0,0,0,0,0,0,9.400000000000034,70956.0,9914.4,0.7846153846153846,False,False
1764,L48943,298.2,307.6,1511,31.0,209,1,1,0,0,0,0,9.400000000000034,46841.0,6479.0,0.8708333333333333,True,False
1765,H31178,298.2,307.6,1318,55.7,0,0,0,0,0,0,0,9.400000000000034,73412.6,0.0,0.0,False,False
1766,L48945,298.2,307.6,1368,51.8,5,0,0,0,0,0,0,9.400000000000034,70862.4,259.0,0.020833333333333332,True,False
1767,M16626,298.3,307.7,1717,27.1,7,0,0,0,0,0,0,9.399999999999977,46530.700000000004,189.70000000000002,0.028,False,True
1768,M16627,298.3,307.7,1520,41.4,10,0,0,0,0,0,0,9.399999999999977,62928.0,414.0,0.04,False,True
1769,M16628,298.3,307.8,1485,42.0,13,0,0,0,0,0,0,9.5,62370.0,546.0,0.052,False,True
1770,L48949,298.4,307.9,1981,23.2,16,0,0,0,0,0,0,9.5,45959.2,371.2,0.06666666666666667,True,False
1771,H31184,298.4,307.9,1605,31.0,18,0,0,0,0,0,0,9.5,49755.0,558.0,0.06923076923076923,False,False
1772,L48951,298.4,307.9,1446,45.3,23,0,0,0,0,0,0,9.5,65503.799999999996,1041.8999999999999,0.09583333333333334,True,False
1773,L48952,298.4,308.0,1508,47.9,25,0,0,0,0,0,0,9.600000000000023,72233.2,1197.5,0.10416666666666667,True,False
1774,L48953,298.5,308.0,1384,59.5,27,0,0,0,0,0,0,9.5,82348.0,1606.5,0.1125,True,False
1775,M16634,298.5,308.0,1519,37.3,29,0,0,0,0,0,0,9.5,56658.7,1081.6999999999998,0.116,False,True
1776,L48955,298.5,308.0,1404,48.1,32,0,0,0,0,0,0,9.5,67532.40000000001,1539.2,0.13333333333333333,True,False
1777,L48956,298.5,308.1,1564,31.1,34,0,0,0,0,0,0,9.600000000000023,48640.4,1057.4,0.14166666666666666,True,False
1778,H31191,298.6,308.2,1555,36.8,36,0,0,0,0,0,0,9.599999999999966,57223.99999999999,1324.8,0.13846153846153847,False,False
1779,L48958,298.6,308.2,1325,54.0,41,0,0,0,0,0,0,9.599999999999966,71550.0,2214.0,0.17083333333333334,True,False
1780,M16639,298.6,308.2,1488,44.0,43,0,0,0,0,0,0,9.599999999999966,65472.0,1892.0,0.172,False,True
1781,L48960,298.5,308.2,1595,32.3,46,0,0,0,0,0,0,9.699999999999989,51518.49999999999,1485.8,0.19166666666666668,True,False
1782,L48961,298.5,308.1,1662,28.6,48,0,0,0,0,0,0,9.600000000000023,47533.200000000004,1372.8000000000002,0.2,True,False
1783,L48962,298.4,308.0,1571,37.4,50,0,0,0,0,0,0,9.600000000000023,58755.399999999994,1870.0,0.20833333333333334,True,False
1784,H31197,298.3,308.0,1553,41.0,52,0,0,0,0,0,0,9.699999999999989,63673.0,2132.0,0.2,False,False
1785,L48964,298.3,308.0,2886,3.8,57,1,0,0,1,0,0,9.699999999999989,10966.8,216.6,0.2375,True,False
1786,L48965,298.2,308.0,1538,38.2,59,0,0,0,0,0,0,9.800000000000011,58751.600000000006,2253.8,0.24583333333333332,True,False
1787,L48966,298.4,308.2,1618,33.0,61,0,0,0,0,0,0,9.800000000000011,53394.0,2013.0,0.25416666666666665,True,False
1788,L48967,298.4,308.2,1364,45.9,63,0,0,0,0,0,0,9.800000000000011,62607.6,2891.7,0.2625,True,False
1789,L48968,298.3,308.0,1442,47.3,65,0,0,0,0,0,0,9.699999999999989,68206.59999999999,3074.5,0.2708333333333333,True,False
1790,L48969,298.2,307.9,1313,67.3,67,1,0,0,1,0,0,9.699999999999989,88364.9,4509.099999999999,0.2791666666666667,True,False
1791,L48970,298.2,307.9,1847,23.6,69,0,0,0,0,0,0,9.699999999999989,43589.200000000004,1628.4,0.2875,True,False
1792,L48971,298.1,307.8,1524,40.8,71,0,0,0,0,0,0,9.699999999999989,62179.2,2896.7999999999997,0.29583333333333334,True,False
1793,M16652,298.1,307.7,1445,48.0,73,0,0,0,0,0,0,9.599999999999966,69360.0,3504.0,0.292,False,True
1794,L48973,298.1,307.8,1761,28.2,76,0,0,0,0,0,0,9.699999999999989,49660.2,2143.2,0.31666666666666665,True,False
1795,M16654,298.1,307.8,1514,43.5,78,0,0,0,0,0,0,9.699999999999989,65859.0,3393.0,0.312,False,True
1796,M16655,298.1,307.7,1498,38.3,81,0,0,0,0,0,0,9.599999999999966,57373.399999999994,3102.2999999999997,0.324,False,True
1797,H31210,298.1,307.6,1542,37.1,84,0,0,0,0,0,0,9.5,57208.200000000004,3116.4,0.3230769230769231,False,False
1798,M16657,298.0,307.6,1508,41.8,89,0,0,0,0,0,0,9.600000000000023,63034.399999999994,3720.2,0.356,False,True
1799,M16658,298.0,307.5,1431,52.9,92,0,0,0,0,0,0,9.5,75699.9,4866.8,0.368,False,True
1800,M16659,298.0,307.5,1427,45.1,95,0,0,0,0,0,0,9.5,64357.700000000004,4284.5,0.38,False,True
1801,M16660,298.0,307.5,1524,36.3,98,0,0,0,0,0,0,9.5,55321.2,3557.3999999999996,0.392,False,True
1802,M16661,298.0,307.5,1427,43.6,101,0,0,0,0,0,0,9.5,62217.200000000004,4403.6,0.404,False,True
1803,H31216,298.1,307.6,1496,44.1,104,0,0,0,0,0,0,9.5,65973.6,4586.400000000001,0.4,False,False
1804,L48983,298.1,307.7,1388,40.3,109,0,0,0,0,0,0,9.599999999999966,55936.399999999994,4392.7,0.45416666666666666,True,False
1805,L48984,298.1,307.7,1495,48.1,111,0,0,0,0,0,0,9.599999999999966,71909.5,5339.1,0.4625,True,False
1806,H31219,298.1,307.7,1376,56.2,113,0,0,0,0,0,0,9.599999999999966,77331.2,6350.6,0.4346153846153846,False,False
1807,H31220,298.0,307.6,1593,32.2,118,0,0,0,0,0,0,9.600000000000023,51294.600000000006,3799.6000000000004,0.45384615384615384,False,False
1808,L48987,298.0,307.6,1654,28.9,123,0,0,0,0,0,0,9.600000000000023,47800.6,3554.7,0.5125,True,False
1809,L48988,298.1,307.7,2567,12.8,125,1,0,0,1,0,0,9.599999999999966,32857.6,1600.0,0.5208333333333334,True,False
1810,L48989,298.1,307.7,1767,27.0,127,0,0,0,0,0,0,9.599999999999966,47709.0,3429.0,0.5291666666666667,True,False
1811,L48990,298.1,307.6,1364,53.8,129,0,0,0,0,0,0,9.5,73383.2,6940.2,0.5375,True,False
1812,M16671,298.1,307.8,1569,31.2,131,0,0,0,0,0,0,9.699999999999989,48952.799999999996,4087.2,0.524,False,True
1813,L48992,298.2,307.8,1476,36.8,134,0,0,0,0,0,0,9.600000000000023,54316.799999999996,4931.2,0.5583333333333333,True,False
1814,L48993,298.1,307.7,1479,45.0,136,0,0,0,0,0,0,9.599999999999966,66555.0,6120.0,0.5666666666666667,True,False
1815,L48994,298.1,307.7,1650,34.1,138,0,0,0,0,0,0,9.599999999999966,56265.0,4705.8,0.575,True,False
1816,M16675,298.1,307.6,1565,36.3,140,0,0,0,0,0,0,9.5,56809.49999999999,5082.0,0.56,False,True
1817,L48996,298.1,307.6,1460,46.5,143,0,0,0,0,0,0,9.5,67890.0,6649.5,0.5958333333333333,True,False
1818,L48997,298.1,307.7,1664,27.6,145,0,0,0,0,0,0,9.599999999999966,45926.4,4002.0,0.6041666666666666,True,False
1819,M16678,298.1,307.7,1435,40.9,147,0,0,0,0,0,0,9.599999999999966,58691.5,6012.3,0.588,False,True
1820,M16679,298.1,307.6,2066,19.2,150,0,0,0,0,0,0,9.5,39667.2,2880.0,0.6,False,True
1821,L49000,298.1,307.5,1493,43.7,153,0,0,0,0,0,0,9.399999999999977,65244.100000000006,6686.1,0.6375,True,False
1822,L49001,298.1,307.6,1354,43.3,155,0,0,0,0,0,0,9.5,58628.2,6711.5,0.6458333333333334,True,False
